user_id,item_list
256,9622 15059 17528 2823 3130 15957 15496 3127 5062 8657
257,13037 3479 3329 1884 3057 13090 4137 4141 13052 23660
258,33941 95 25844 27555 8556 32700 3063 27659 8806 28059
259,12116 7927 12288 29706 11148 7641 11021 18869 1226 10710
260,3671 3670 4695 1718 18915 1720 4601 8806 6684 25034
261,525 26 639 15796 9190 15496 488 9163 3959 7138
262,4298 18342 4962 29205 19092 3618 6684 9399 9314 2153
263,10110 18623 20909 10388 10197 21217 6152 19074 12446 8781
264,426 8806 912 11815 627 1117 39 488 675 7782
265,26395 11007 11147 26400 11415 32787 33023 33317 24625 35490
266,6474 4276 11401 11148 6518 5373 11415 13991 17700 21477
267,3327 11667 10218 10407 10143 10376 5875 10184 11665 10167
268,11326 5545 3295 3786 11396 5361 11383 6232 4185 3670
269,9865 11966 11540 11541 15957 11478 471 11919 11875 9376
270,5699 4926 13580 17474 10271 11820 8586 11482 10276 1970
271,27754 31373 31371 19091 35453 26894 27998 24930 27802 26069
272,788 8876 11152 6151 8631 5460 16036 8661 6503 5370
273,15469 99 17354 19640 32707 19989 26183 9495 11837 24559
274,788 5361 6414 15821 17387 5531 6861 9622 15766 14779
275,6414 6378 6440 6374 6389 11579 16572 3488 3436 11757
276,13845 186 2905 4859 21159 116 3122 2541 6380 4224
277,6414 6474 11609 8768 8801 11560 11575 471 11649 22559
278,9622 6348 12639 13809 13812 4139 4248 18692 4316 5197
279,9622 3670 7048 18370 4185 8760 3062 243 15496 2625
280,13581 13170 4364 14943 7926 22386 15012 4443 8806 15010
281,18853 3671 12091 1501 22339 3062 4601 9385 31516 3063
282,16339 24727 16256 21127 31137 10444 16345 16392 29800 15439
283,20469 10057 33916 20684 20682 17334 17285 36988 17216 17426
284,24633 11667 13994 19370 16993 33989 32578 25079 26462 933
285,3670 4276 15457 9446 4696 11756 15887 6989 3697 6446
286,7018 7090 60 3011 1753 7045 3671 3155 63 9371
287,16064 4601 1039 5527 6489 629 13816 6077 14812 3062
288,9123 11154 18833 4280 9181 2905 11152 15491 9114 2577
289,395 13606 15833 3062 9139 21482 14920 1174 21159 426
290,11146 476 30285 96 18144 370 178 14140 8949 371
291,15458 7310 4693 7432 1788 11170 6356 10126 6935 7433
293,3101 3335 22617 18735 6174 10902 6618 24473 24664 18741
294,4185 3062 1 6593 4601 1228 1582 7542 19092 15923
295,17648 13743 360 14965 4110 6917 1307 4253 884 280
296,11148 6408 3412 5486 4276 21287 9248 6446 884 9765
297,1120 10981 3600 3062 4659 6985 4601 20874 10983 26
298,9211 9229 2591 3671 29243 884 272 675 2782 9387
299,11544 1589 19092 6489 3041 1039 11524 10365 9354 23426
300,7127 11148 11326 4185 8794 5882 11335 9352 8635 9640
301,11347 9178 2905 2668 5482 2591 818 7458 12489 286
302,5527 15688 3605 5882 5482 9264 21288 7798 15763 22339
303,9188 9935 5411 11556 6170 10116 4078 14905 9174 4260
304,766 5345 11601 2609 11738 4367 4253 15591 15670 11600
305,6150 12010 5373 18879 7006 18858 5479 11601 15580 12895
306,31621 33793 11089 35600 15887 3062 7128 6321 4137 3245
307,4931 13857 13002 7363 11329 668 2677 7199 4276 7165
308,10080 22293 3427 10105 869 3436 11595 12673 6857 11616
309,11399 11082 10593 7481 11414 10550 6408 10795 7223 9221
310,23718 3671 12130 20478 12139 33069 2668 9271 11601 23465
311,11560 11611 14847 8728 7238 2598 11956 11557 2836 1720
312,3302 3333 11146 4588 5871 14049 11148 6650 9677 13817
313,13998 15469 3062 6642 11706 1683 30691 5958 30675 16728
314,4844 6366 82 20955 6374 15690 10183 11740 7727 6869
315,4224 4838 3671 10248 8671 7723 9243 10053 6667 6849
316,1718 652 12474 9038 6274 7458 7151 11149 9003 9354
317,11329 16545 4276 12215 11415 21920 1274 8193 1275 28804
318,2668 26 21462 6995 3605 3537 5690 15491 9114 2609
319,11146 9742 12636 11147 15503 310 6638 15606 6637 9120
320,5422 426 6353 15496 2791 3697 5439 1091 485 3365
321,11063 11062 17361 14941 10127 3224 10001 9047 10616 14867
322,5545 11740 11714 7501 7782 11715 4601 17712 4936 6373
323,95 11161 7 7888 6348 211 3074 4280 8465 7128
324,6408 6474 9124 15887 9123 11151 2668 11161 10004 15869
325,3671 9622 3639 3647 15510 5580 3062 22137 23319 3057
326,1718 3378 9622 4313 2591 10300 1090 22333 10182 13775
327,14974 903 9390 8784 7888 99 2591 12446 7148 9423
328,536 6540 6496 14168 21431 7999 30084 403 11147 11188
329,8661 464 583 6861 5580 3062 2623 8505 15733 2872
330,15797 190 2577 5436 1054 15496 15869 2591 9423 15821
331,11146 9622 29284 10161 6579 14845 29300 11149 3393 2609
332,6584 6581 16117 10255 10239 16078 10214 13977 5055 15496
333,15887 5054 11161 8520 5735 6356 933 10004 11150 15457
334,4588 9641 14504 23840 2072 18390 9677 22666 1667 8803
335,11148 6915 15451 3284 15473 2782 4251 8610 7102 4337
336,60 3671 63 9622 5735 4142 2625 4375 8573 2829
337,12875 19468 26824 13811 12892 27325 2240 27144 32018 30282
338,6934 22339 14847 6512 3561 4417 9627 2829 15902 4261
339,1 3671 18653 29800 21364 6356 1207 18535 13455 9458
340,3671 14137 7807 1188 22560 4708 10365 4297 17255 18111
341,12958 12962 12679 4365 3393 15887 9239 2609 5339 9622
342,22333 17580 17101 5359 15670 11482 4253 11761 17106 15669
343,32665 7769 7770 20946 24538 7771 24554 26760 20944 24686
344,1397 4601 3062 10365 7542 6497 1322 22339 4937 13439
345,13671 4298 6642 23715 15517 6348 7746 21941 15754 933
346,4914 12495 12010 4824 4298 11379 7 7949 4826 12544
347,4316 3974 4580 4319 64 7925 2836 4579 23693 1
348,11128 24705 5725 11110 5671 35148 36317 26717 34849 24556
349,26531 24232 25254 24558 24977 32187 20103 32400 32255 24588
350,9622 3057 15833 2583 15457 5581 3699 6593 5436 4695
351,4937 3155 17675 7821 9337 6497 5675 18373 2591 15496
352,9200 23379 15893 23700 9622 1106 8914 2591 6931 993
353,11148 3670 13707 6478 11006 30742 4914 4888 9944 7529
354,4249 8631 4371 5938 5769 3638 15887 2583 4336 2600
355,9124 15796 471 8667 14888 14847 2936 13005 15887 9128
356,19711 34649 5100 29690 34990 3671 29266 32699 9266 29245
357,15564 11595 11716 14922 7827 11714 8662 11717 9285 5431
358,11716 11147 11466 11149 4937 24355 6933 6931 11626 17709
359,6116 5404 6092 10812 6284 5370 6114 10751 5361 10964
360,14422 14526 26465 1683 26923 30295 31342 24648 35160 35302
361,6703 5621 21159 5054 3671 15510 30 16893 9496 14748
362,11148 10154 12961 10770 3931 15836 2599 3437 3824 340
363,27523 24511 33941 9196 6730 10267 677 3618 12663 30
364,4844 11601 17398 12485 9262 7865 4231 13909 9222 502
365,20735 471 6822 3055 6380 31041 9839 15890 21614 572
366,7928 5404 4185 5448 5460 17700 95 5388 24283 24279
367,7927 5486 14950 4992 13074 8696 4616 29076 23779 9352
368,912 4137 2587 14869 4934 2 7049 23740 4601 8760
369,6677 9622 6238 5606 5533 3393 9254 16587 6865 15517
370,9641 6414 4276 11662 3062 8635 9640 6497 8801 24149
371,9635 7045 15473 406 4249 8625 3259 22951 4692 7095
372,3062 4811 2583 30132 6593 7925 4316 5938 18617 3723
373,20944 31507 1459 557 31503 12340 1309 4298 15949 11895
374,3671 22620 21035 4601 3062 18513 29164 15297 11188 12448
375,9173 3344 11544 9181 9190 14159 13003 6968 11550 9191
377,5370 5532 33299 5462 5700 7723 33686 4926 5461 4925
378,2324 8272 15740 4297 7551 4245 6037 30418 2150 24093
379,11078 11985 15756 523 12674 7411 3203 7799 3488 11329
380,14163 15925 15750 10117 9248 11753 6822 15749 21462 10030
381,3463 3570 9935 11084 9622 3671 10239 10004 4601 3599
382,12148 12215 5054 6934 15613 15615 6321 22339 12176 5975
383,11146 9356 232 1042 890 22953 12174 29226 13261 9675
384,35 9622 15496 18120 9200 7161 7438 6321 585 4280
385,242 2519 2526 25602 22643 13746 2527 11161 6806 9622
386,11154 11151 7045 5054 7063 11152 11148 22387 7049 4253
387,353 11899 18624 354 5431 5457 12665 4696 176 15923
388,15821 15897 15044 15754 15797 15820 14828 23350 639 22339
389,14158 1893 3229 9641 1766 23761 3086 3217 19619 11146
390,17282 12679 17266 20908 10375 5444 10872 17348 12385 21245
391,6408 6474 9622 5593 5462 5533 973 8667 3639 9298
392,5482 14777 3062 5527 31047 3310 2676 11149 4601 1897
393,10053 18950 12395 12972 23294 9241 15916 29315 11120 8670
394,20122 20576 19938 11335 11078 20125 33928 20633 37202 36004
395,3104 29221 27613 21717 10057 10061 10513 36151 19704 10903
396,31990 31531 31507 3671 15951 2562 31137 3062 3366 4316
397,11737 17400 12286 563 7493 911 987 398 12139 14898
398,11761 6681 7372 4433 6865 6680 12138 16933 7304 15742
399,24941 7928 17219 17208 9210 25195 17319 24416 35353 9237
400,22444 7612 31259 3891 1310 6086 3861 13439 22338 1450
401,15887 3412 29588 30 6321 6358 2829 3638 5636 9212
402,675 2910 2991 15104 3077 15156 3062 2591 496 10576
403,4313 1781 13606 4601 4840 5760 9434 3568 4925 425
404,6414 11335 4276 11609 12246 12176 6474 9178 967 15196
405,15517 22537 6934 9409 5636 23545 9248 7472 12138 9174
406,7995 1505 5583 20663 17225 33182 13221 23760 1927 22950
407,12933 11740 5523 4489 21477 17483 11127 6321 11600 10099
408,15835 7803 5334 7799 7446 177 418 13950 15496 8656
409,3671 23714 25019 5035 4811 18602 4390 7395 30479 21286
410,15653 5420 7378 11339 14936 7174 3350 15991 7293 7168
411,1061 6084 1237 22666 25708 25426 1620 1378 28450 3103
412,30616 12529 11006 31480 12413 25085 7806 30612 15803 6556
413,22 1650 1648 7501 670 25720 9227 9743 2030 25712
414,6919 4081 3551 15612 15107 8776 3081 3159 3160 3569
415,24355 6935 6531 11689 8661 6864 17709 13689 12243 7782
416,18831 18828 18830 3670 2634 4185 2892 9446 11753 2676
417,6485 11370 5486 11347 11329 3062 3671 9676 11335 15979
418,926 91 1649 31355 1242 22067 76 23989 5580 23740
419,6658 6662 6654 7780 9354 6681 6240 6865 9241 32518
420,11665 23203 5359 4253 24367 23208 1316 1886 4297 18427
421,15086 4601 3576 1560 9247 15156 3488 3618 6684 29164
422,4074 29906 14265 20463 36025 25664 30585 25788 30294 17280
423,24548 18370 24474 18427 11243 7769 25127 3934 32974 32286
424,3670 4185 15086 12138 13790 6864 13940 7799 3351 12113
425,1882 1379 4584 6114 14891 13606 6116 28681 1781 10364
426,3670 4185 15887 3074 9531 11148 5741 63 23722 2815
427,6380 5741 21147 13684 2591 2577 672 4269 13262 9576
428,9622 390 6849 15957 10030 1816 15517 723 2641 15513
429,9622 6875 2357 4107 6433 2591 15496 4280 8628 15510
430,13971 15754 7797 9174 13993 3319 13951 15897 7803 8766
431,6934 17968 15949 3549 17966 7656 3669 21462 35 16785
432,2146 11146 9923 10841 10492 29711 5486 8123 10705 3618
433,24455 25581 20354 15370 19751 24959 31333 25583 20215 20213
434,3158 11148 3161 8879 14554 18500 6497 25613 3159 25992
435,21684 15491 15958 7517 4365 12872 766 4979 12287 23426
436,15906 13929 37959 12248 2505 20945 25435 20944 14588 33685
437,5591 9174 15887 8806 9446 30 3155 3351 12254 654
438,13811 15611 3480 15510 3062 15690 7542 15869 15496 15821
439,12909 29295 2668 8784 9271 19640 677 10267 15890 12910
440,9124 11866 8961 26 9114 4443 15887 9128 11505 6272
441,15606 7048 3866 13862 8658 6842 11607 11570 3864 641
442,3104 5576 12174 11187 11146 11367 13221 1022 12094 12303
443,22666 14142 4653 5647 95 21920 6125 3411 14164 11147
444,15887 5007 3057 17126 3723 3645 30132 4141 15457 3179
445,13002 11979 1188 4937 13772 6278 99 7888 6741 15925
446,5054 4914 7 242 2519 2520 2521 5883 13671 2527
447,12215 6619 31732 12246 6414 6474 6293 10553 31989 12335
448,7535 36222 6115 25079 30494 28146 13992 23170 11618 32775
449,6408 22322 10846 6656 6530 3670 14892 7857 9211 5454
450,24977 17815 25254 12305 15775 5636 10058 14025 12169 24778
451,2591 14847 2598 8557 4126 7430 700 2595 4224 11940
452,11649 18144 18427 13580 4601 3062 17980 17936 399 8806
453,3671 6584 16993 9985 2647 10090 9971 9305 9935 6581
454,4276 6414 29963 12236 16565 5041 8877 22951 18821 22688
455,6677 3062 3671 6845 3413 3412 6373 6585 6593 5636
456,9622 8638 8625 13635 8632 15833 7542 4126 15957 15496
457,2782 6348 4269 15887 399 5439 3074 4062 515 9425
