user_id,item_list
68,15137 3130 6684 627 9676 2913 2920 3839 2793 13233
69,5436 15580 15583 9997 8489 7181 7168 7172 7232 15215
70,29964 22550 22650 29963 22594 19388 22572 22688 22551 5636
71,1425 2719 4731 3895 30632 21964 6912 150 29909 17768
72,25777 6778 23006 29245 9715 30274 2195 2283 17085 31323
73,491 6060 5785 11753 3854 3497 8644 4142 15729 12639
74,11150 11147 4275 4694 11161 4914 15470 4110 4111 4636
75,11306 232 14138 7049 7032 7637 2522 5609 13563 3093
76,4853 7937 4830 4844 4313 7304 1631 2638 2641 4298
77,13252 10444 13271 2350 54 1474 14724 23788 23750 25744
78,22387 3092 884 664 2896 3638 7495 5352 722 91
79,4300 9786 14150 19063 3908 22377 14947 3912 22434 1387
80,29524 21440 29525 12739 21460 1593 21437 11502 31246 1690
81,11154 685 210 4280 7207 53 2598 11150 11152 15568
82,6855 2572 6928 11552 11714 6652 2570 11456 6933 17
83,29348 29392 29391 29401 29287 29347 23194 29354 7675 19047
84,16039 16089 16040 6443 16209 16133 535 16064 16063 10700
85,95 6489 4008 10365 4937 2677 9123 9128 6686 9114
86,10444 14724 54 551 18821 226 227 14106 11180 3085
87,26303 26527 26284 25192 27117 27600 27985 28221 27653 27021
88,2676 2837 4136 3074 583 399 11150 15104 2496 2
89,10444 227 3016 18821 228 10446 11186 17651 11179 234
90,22957 22951 15470 17648 3230 4110 4693 7128 4275 232
91,8794 234 52 228 1690 928 11166 15460 3085 1287
92,28793 385 28760 2923 13362 471 8403 28604 21509 14728
93,11188 8827 11194 22724 4588 1828 16543 1777 1377 1690
94,10593 10691 10795 10550 7222 7481 10558 10922 10730 10619
95,536 1975 776 535 4062 10496 4111 10494 14135 3088
96,11686 7661 12544 12450 7804 25062 33643 7805 945 3045
97,10094 3912 4556 10395 19403 26284 10366 26174 30765 26303
98,7019 2049 11315 6981 11501 16912 7063 4062 11344 2662
99,11152 4280 2829 11161 5384 53 4269 2625 620 496
100,23253 6060 17532 551 23203 23221 23244 2938 18169 23213
101,3762 2671 7049 116 3074 4062 211 6915 6356 360
102,9314 23980 5458 4915 399 4217 5354 5379 4316 23696
103,7948 9971 12875 17 471 15490 12474 17699 19738 3605
104,13355 18078 18323 14767 82 9584 4135 4442 2698 4815
105,7780 6652 6503 2572 6853 7783 5480 6676 363 6165
106,4079 806 805 843 819 813 9087 811 8604 253
107,11501 19209 21451 19210 19108 11502 21443 21428 23580 28634
108,21920 9640 3845 39 16545 11183 4253 30043 3639 16544
109,5783 15510 3480 15887 21172 9248 1054 15450 15821 633
110,15171 4367 4224 5797 621 9371 9399 307 53 18596
111,4947 9302 15956 7677 1311 26 22387 914 22444 13449
113,5938 9622 23401 7472 6489 8614 4319 18617 4387 5741
114,2568 6577 5735 8733 3153 28735 7234 9998 7352 6869
115,14029 6705 7529 14066 16938 6771 15994 89 7140 28950
116,55 5919 6544 6790 4197 29899 4941 18700 5769 6799
117,9446 1889 18617 1520 64 28577 8702 4197 4319 5919
118,7925 6529 6653 6531 6773 6628 6226 6975 6528 6277
119,485 488 428 8593 1117 8760 427 1438 11367 1437
120,18144 15923 22339 23401 15771 6927 23426 8476 3669 1061
121,9181 15614 5528 24695 6851 5527 11079 6677 25701 7557
122,4319 18337 21136 18613 4960 4165 21159 6505 2623 8573
123,23588 31528 6751 31990 31729 6758 35403 31531 31920 4937
124,29300 18513 29963 17984 17801 21367 18520 17804 17952 29733
125,17562 3126 16720 18997 18931 24294 17575 987 31590 11929
126,10470 4636 13778 7065 7027 6188 7035 130 7036 7034
127,18643 6380 2188 3478 11527 19387 1075 23711 4226 3703
128,13385 2656 8666 7048 9858 23693 4226 6380 3563 9467
129,6917 4253 2556 9622 2837 13005 3359 2792 2791 8760
130,2346 8038 23013 23803 30785 8535 2400 2288 2345 23793
131,7364 5560 4390 4141 21518 1545 4674 576 21225 8490
132,11855 12495 3668 7661 12507 11868 31215 11342 10663 6851
133,27392 24705 24894 25079 21919 20356 21924 25708 24558 28146
134,23844 23845 25301 25426 25640 20945 26206 23841 27826 25436
135,22309 4980 21627 21628 21622 23244 21646 659 1130 3439
136,7928 11098 23544 1598 23744 3101 6606 6556 6619 17041
137,3422 15606 9433 3381 360 15702 15519 8505 8658 3393
139,29029 12060 24633 16666 30548 26440 20118 30316 35360 25725
140,23740 2357 21196 17014 2443 18273 7938 2222 9609 16937
141,243 15496 15957 4242 5422 2796 2598 8669 11544 15821
142,5596 22533 6360 364 21936 11470 5528 22355 15764 7557
143,2652 3723 8603 15629 3153 7352 4126 6942 8627 5747
144,25560 11347 5460 11335 5406 25412 5370 5461 5533 7723
145,6474 9622 1 21286 3645 6593 5938 1174 18602 4371
147,20376 27518 27340 15906 21924 25571 21923 2022 3310 2023
148,10872 18413 19072 10792 10903 1450 25369 12246 12176 10754
149,11383 11359 5576 5725 12201 11674 8195 12176 5657 12148
150,95 22608 11146 4588 5917 6622 9637 6936 3412 7927
151,11147 31528 11149 31990 7881 11837 33253 7964 31531 31764
152,25563 31516 1589 11510 27361 6755 30257 6584 20239 6760
153,6001 24922 6272 24936 6274 369 8344 24997 25349 25350
154,23656 1501 10243 17149 22385 5881 10392 1618 4606 4713
155,34696 34694 34695 11150 29221 22736 3104 3105 29235 11152
156,12215 12148 12142 11329 11343 7928 10602 10601 11335 12217
158,2012 8492 16350 23221 3850 6408 5058 16434 15280 2594
159,34695 34684 25947 8083 26423 12916 25008 25280 5666 24807
160,25163 25201 25492 27381 26062 36012 37039 25191 27792 24954
161,26507 27110 27208 26581 27067 27531 27078 24415 24416 26709
162,19703 23847 3213 25563 19965 20377 24764 23841 20376 25392
163,12086 12113 639 6653 12406 12243 11230 7207 5058 15868
164,25286 23840 11128 30755 25301 25358 2476 23841 32711 23929
165,99 4827 23722 21287 3349 4298 23348 1897 23544 5054
166,4692 28654 7799 6934 19092 25034 13581 1551 6593 15869
168,7127 3350 5533 7128 10413 5531 12009 15580 10371 15648
170,14582 20469 15821 14890 7926 4601 11077 24993 25167 8083
171,14064 933 6477 4137 15994 13949 17014 11151 16938 14066
172,3155 7220 311 11310 634 15496 8720 15887 7127 14779
173,28664 673 4980 4221 2167 21523 7734 28604 28576 2150
174,25562 6934 23861 16153 23420 19856 4221 25034 12673 20354
175,19630 19397 23350 19401 15218 24349 6752 26832 30263 11568
176,30408 7865 25021 30270 30277 4654 30498 6686 23952 26433
177,6166 6165 2556 11740 23426 13748 9354 4830 4004 23420
178,24932 30595 30316 25720 11149 25730 30417 23881 25034 11148
179,620 2568 3045 4266 21172 5436 6375 6351 3683 2542
180,3639 13602 13358 13604 10743 4699 29626 2015 5632 24813
181,29964 13229 15535 22714 22587 17784 21378 22651 22669 29284
182,12036 177 9191 17363 1976 15483 14 1979 15478 15487
183,5361 11062 9935 10024 8656 9965 9952 5406 15473 13750
184,11151 11150 6414 6474 9677 4062 11147 11161 4280 7045
185,15510 6741 884 15887 2577 3696 53 2676 7781 9622
186,2222 7799 7792 28146 25079 13951 7049 19553 7801 13971
187,61 26 42 7517 6934 22385 18582 15491 21520 9622
188,21172 649 5524 11594 8626 6375 12138 3187 21136 3475
189,12288 818 35 22339 15510 12148 12094 12335 21463 12176
190,8661 2879 2892 9399 173 627 211 28735 8553 15183
191,26021 22459 14812 23449 22460 9765 13074 4313 7542 24077
192,15821 15887 4232 2591 6321 6474 3638 6593 8760 26
193,4242 3393 22421 489 15519 18373 4601 387 5517 5414
194,15821 15868 3155 2287 15869 17217 654 22355 9264 15775
195,8315 17273 8317 34361 8335 8337 8338 8280 8319 8428
196,9490 5636 7472 2583 29626 5482 6127 3576 1889 5881
197,12474 12481 12495 12502 12472 7948 3663 99 12507 95
198,15887 2591 7793 9191 7234 9212 590 10074 4288 9178
199,7782 18653 896 471 5719 1871 5750 22331 2042 585
200,12138 12187 9471 6387 7781 6373 6611 5508 6389 9298
201,15887 5439 3393 63 3412 10174 8665 15519 8760 6927
202,2545 5368 15956 28724 17446 3546 15870 9248 18698 16207
203,9446 18687 28641 21172 30815 7807 21523 4569 1589 3393
204,19329 23350 6531 8806 6653 7905 6662 16642 3597 6240
205,29480 15951 675 19034 21938 21936 15949 22339 15906 18956
206,3671 3547 4313 3466 1720 21135 1718 1254 4579 1090
207,1393 77 11757 2179 5882 14023 6620 11756 9264 2577
208,15821 15868 4260 23349 15044 7781 15887 654 5531 18596
209,8760 3357 4489 1117 488 489 2594 2591 427 17647
210,13825 20952 7739 6077 6471 4859 15821 1569 20976 8476
211,26444 11575 11108 11611 11510 11550 11609 11650 11579 11557
212,9188 10004 9944 9985 11084 9242 9243 15726 4843 10087
213,348 2574 7304 15486 8632 318 14034 61 10132 6864
214,9188 10291 35293 10043 11084 9944 6582 32588 10292 6532
215,9641 3697 30548 9622 9640 14890 25518 17012 3393 6497
216,884 24813 15510 3057 1 25730 8661 4367 585 1970
217,8356 2594 5576 11152 4276 15947 22767 15891 10692 3057
218,6475 15606 11769 23551 4439 15688 7781 9433 14924 9471
219,4371 1091 9248 9773 15496 1 13194 21172 3385 15907
220,25218 1729 14142 26947 26945 33492 33669 13533 8038 2272
221,12554 7723 2638 4925 7927 4926 5975 4927 901 4844
222,9971 9985 9187 9188 8662 6741 10004 30545 6752 9609
223,53 14828 2605 15568 7147 29 11615 7138 8573 14847
224,14140 31516 13905 17938 25740 18006 30261 30445 2677 6741
225,5383 7049 11447 13727 13699 7213 3004 5370 9285 766
226,6356 8683 7311 7063 7018 18580 5345 3390 18582 3708
227,4376 4242 4397 13845 698 1322 6875 5439 4260 9354
228,7827 9229 2557 2496 780 2555 9137 9218 3074 3126
229,15965 19801 30436 19417 19766 23852 1897 19263 29042 31522
230,9299 19110 18275 210 14906 2199 1897 15145 6862 395
231,2583 5636 707 5741 211 4224 3412 4062 74 7472
232,6375 4561 24086 5560 6430 428 1560 9803 4574 18694
233,9682 22702 9635 15044 30816 4692 8007 3295 14137 23770
234,3155 2591 4224 3645 3387 3365 9904 4682 2595 2864
235,11617 15900 5697 4485 6933 5938 8592 3662 1498 6935
236,5358 6657 2933 6658 6865 8489 762 8499 3353 6240
237,18370 9325 934 6924 3431 18367 12085 994 5980 10326
238,20031 25118 31299 31686 6083 33258 33316 19342 24837 33123
239,7928 26501 11007 28415 25076 12176 11433 12246 7608 18653
240,20344 24416 28354 27544 31020 14581 23929 14414 26495 14215
241,13817 6618 3335 6619 3064 5596 3333 2859 766 66
242,14813 4829 1091 23426 12651 21136 15833 3412 16208 8573
243,6667 6662 6656 14950 3362 4929 15059 6392 14891 7783
244,9622 5741 190 26 3639 4816 15821 1753 2594 2577
245,20824 28986 23224 4889 27566 2522 535 21074 23184 31304
246,31975 25189 19983 31973 25512 27908 24416 19985 14294 19986
247,6529 3365 6512 4566 8781 6351 8714 5384 18623 360
248,13762 21192 4224 14737 11347 9773 12663 9295 2882 18828
249,3062 7807 23852 11650 7926 9123 16518 6788 6083 4137
250,4316 21192 5797 9349 799 9299 6681 64 3050 7536
251,11151 14140 11560 3110 11154 11152 3062 2796 11574 6408
252,13385 1336 6546 19387 2637 9494 15088 3667 11526 9534
253,7195 15887 9865 5404 9969 11768 6849 3061 6967 418
254,18125 53 7234 7231 14828 12624 7780 746 3696 2568
255,9178 6414 9266 9212 9181 9190 9213 9191 6408 3062
256,5062 9622 2823 454 8505 8439 23660 17538 63 4376
257,3723 13037 3057 11907 23183 29549 7807 3051 2556 6380
258,12916 95 6741 33941 1039 24594 5844 25076 11568 32282
259,29706 12105 10710 12116 13953 11291 10793 26923 5626 18752
260,3670 3671 4601 2583 95 4866 7472 4695 18373 1889
261,17119 176 7147 26 9181 10572 3959 14828 5350 9163
262,4601 4962 15146 6686 19092 7807 4298 23426 4639 4878
263,4082 1969 9812 3594 20909 10328 3645 10388 7925 13995
264,15665 2916 1105 4211 2541 1106 2960 912 3077 426
265,11007 26395 11148 33317 33821 11415 33023 3063 24556 35490
266,5373 32187 6979 31501 5404 5939 24283 24467 6378 15821
267,10167 10143 10407 10237 3327 10409 10321 10126 10218 10092
268,6150 22957 11335 9676 3295 13208 3101 13790 2626 23687
269,11966 14859 19114 884 11875 15890 2548 9865 14888 14874
270,5699 5701 4926 3412 4830 5697 6529 9354 13580 6497
271,24930 32775 24716 34038 33500 31360 20742 32249 24812 36395
272,11150 8661 8631 5460 4489 8632 11152 12932 15957 11757
273,19640 99 24268 15469 32707 32804 17354 13581 30979 4839
274,15836 8603 15797 5460 5370 6349 6682 9465 788 15489
275,6414 6611 6385 6374 6367 6378 6383 6474 6373 3976
276,4269 310 691 13845 8626 21159 116 3824 8638 6433
277,11560 8768 11575 11557 2591 11609 2916 14847 15457 2496
278,18692 18065 23029 17160 2744 4138 10174 3903 18212 4357
279,2664 8610 2595 14926 4481 2796 2879 4934 15957 4371
280,13606 13581 15012 7926 15010 14943 22387 4364 13170 22386
281,23420 3063 25039 22339 251 24558 26599 21827 24167 31306
282,21358 8654 15439 31596 10444 2796 31205 21392 31559 3091
283,20469 36988 36639 20682 20684 17280 32082 20680 25788 25661
284,25643 24257 3697 17423 26716 1784 5838 2091 4651 30595
285,3670 4276 15833 15457 23420 6989 28654 23421 15949 1174
286,5735 4185 1753 14955 5384 8720 2892 12835 5776 6927
287,5527 1039 9264 23722 21006 7821 3199 3062 29164 6077
288,11154 17728 18831 2677 18832 9123 17638 3155 190 18833
289,13606 15833 5636 13671 82 3412 15457 9295 190 5747
290,11147 31760 19989 25526 25034 8095 34996 12353 8949 8967
291,17648 6356 11170 4110 1788 9531 5741 15458 4693 8593
293,3101 6619 6618 3335 10902 4926 11649 24473 6073 18224
294,3670 6989 3062 19092 1 6593 2609 4185 21936 5938
295,360 1307 280 6917 2609 9068 17647 13862 17648 418
296,6408 4276 11146 11148 5486 21287 1091 7472 4137 6446
297,3638 1454 2078 2598 3534 3600 21936 6356 1897 418
298,1753 884 3671 4185 2591 4224 3155 6321 8760 762
299,19092 14812 7733 7656 1614 6593 3200 4696 15923 1889
300,4185 7127 11163 11326 15473 7129 22951 9139 15451 4694
301,11347 9173 14988 15796 9178 176 286 2905 17120 15017
302,9213 9264 9191 9266 5482 9181 9178 5486 5527 5882
303,11586 5374 9188 10116 10015 410 3049 5411 7366 7311
304,766 11601 4253 641 11738 3365 14891 11600 16932 2609
305,17699 2357 6971 6342 150 10021 6972 15029 403 15897
306,15947 3365 4242 15496 11089 7129 7782 3021 15906 4137
307,7173 7168 7165 13839 7285 4931 13702 7181 7171 7199
308,3436 18596 4126 10080 6611 6344 682 6842 15868 10105
309,11082 11399 10593 10629 7223 7221 11414 7151 10795 10550
310,4839 11667 10263 4838 24910 4930 10327 5655 3670 6116
311,11560 11544 3155 11611 8655 11557 4225 3143 2796 8728
312,3302 4588 1775 23780 20945 3333 2091 21022 1952 1962
313,29967 4443 13977 30351 4933 2110 3332 28654 2677 12679
314,4844 7501 7499 9549 11626 22824 10183 18059 7604 6367
315,11740 15719 9242 8671 5532 6151 2599 6849 5361 15768
316,976 652 11412 9178 9038 11149 9064 11716 25517 8967
317,11329 6408 12215 6474 966 12148 4111 3057 11415 12142
318,2677 9114 2668 3605 9271 9273 15491 5690 3639 766
319,8569 15606 11147 11146 310 9742 21487 18302 2645 28624
320,2577 6353 6875 2591 3044 5422 15887 5439 18596 2664
321,3224 8656 7018 11124 10032 11147 1897 10057 3275 3670
322,11714 11740 6928 2572 4000 5011 5544 9471 7782 7501
323,11150 8890 6348 11501 7926 6380 10494 11310 3153 31229
324,6408 6474 2677 9124 12086 4276 8662 15869 9123 6446
325,3671 9622 3057 15510 29550 1174 3647 1884 3639 6380
326,15669 14730 1322 14737 7783 18059 9622 1718 9299 2583
327,3381 14974 150 7220 13852 5522 4914 6593 9935 11325
328,14168 6496 4276 2609 150 3639 30084 21431 13224 280
329,2910 2916 116 1322 15215 2676 53 2782 11156 2823
330,9622 21172 4224 14737 5788 14950 14955 9773 5436 7394
331,11146 3062 9622 15887 5596 7206 15774 15869 5598 884
332,10375 23707 11045 24299 8626 7807 4927 5055 17230 18373
333,6356 5741 11150 21172 3697 5735 14999 2591 15887 1091
334,4588 1667 3284 9641 18390 6099 21022 25708 9677 1828
335,6500 23693 2675 8827 3057 6686 6994 4254 4396 115
336,3671 8573 620 9622 2652 3696 307 53 5735 8678
337,12875 26824 32018 12892 28101 27144 32393 27325 25788 20118
338,26 7542 6994 1039 23426 6934 14890 22339 243 10365
339,22594 29963 4659 15299 15833 22692 5636 14891 4915 22688
340,13974 5672 22355 5617 7611 9317 7565 21474 17443 17460
341,15887 5354 190 9622 2609 3393 9123 9124 26 9248
342,15592 2594 17101 15669 15670 7311 11737 5359 22333 11601
343,7770 7769 7771 24554 20944 25127 25443 26896 7928 26038
344,6497 6593 4696 3332 1397 4439 23426 7542 9248 7472
345,13606 13671 23715 933 23683 4298 7535 21941 32578 23714
346,4914 7926 12495 11807 12477 12489 7888 2609 12481 4230
347,15606 23401 2671 2583 9434 8745 13798 14951 4116 4816
348,5577 11128 5671 5725 5578 5670 11110 24780 34357 35148
349,32187 30539 24222 24232 24044 23865 24228 32255 32215 31894
350,3057 5741 15887 9622 6975 1091 11151 3393 745 4367
351,6497 11611 9314 11550 9622 2796 1897 3412 15957 9337
352,4004 8727 6339 4253 15044 23722 9433 15893 934 23379
353,14065 16938 13948 7529 17010 6478 16937 6426 14029 16962
354,15833 1 21172 4132 7472 29164 3671 5769 4249 6989
355,15890 11544 3155 471 14847 3074 14888 13005 15796 243
356,29245 5100 4829 9214 29688 5080 9266 29266 5114 5116
357,8662 7779 10004 9971 6840 11595 6997 4930 9985 9940
358,11147 6931 11466 11716 6933 11714 6955 11595 24355 25034
359,5655 5539 6684 5404 4601 6934 6114 5405 5370 6150
360,31342 18883 1683 14422 20266 26465 1720 25518 15345 11618
361,26 3671 11512 15510 2609 9904 21172 5749 4818 6359
362,2599 9241 7779 7656 3062 11148 10792 6369 1692 13681
363,6730 3618 10267 4569 420 677 25562 5883 6741 14825
364,7604 13909 17398 7927 11738 5676 1047 1558 9224 17405
365,6822 14931 11966 11699 572 6380 9609 4137 3146 3653
366,5404 788 5448 24279 5370 7928 17706 17699 5361 17700
367,13074 13182 8745 5486 9812 15677 9328 4825 29076 1357
368,2 4137 2231 496 13684 15213 9791 360 9452 2795
369,15890 8505 9622 1 10116 2792 23693 1091 3146 283
370,6414 2357 9295 9640 1091 4830 74 6620 9302 17121
371,4111 15451 311 3259 9635 11147 3799 15473 15797 22951
372,30132 4674 4316 3387 2829 21172 6489 9295 9773 21286
373,31507 20945 20944 1696 66 8026 31501 13816 6593 3536
374,4654 4830 2028 19092 8760 1187 2199 4960 5358 13271
375,9173 3229 8796 3344 3091 3086 5431 9213 3239 9190
377,5405 5462 5532 6150 5370 5461 33299 4925 5373 7723
378,18673 2324 24086 7754 21181 4245 1171 4423 28886 13041
379,7799 6557 4844 14890 4298 3155 2591 5510 6226 4313
380,7207 21154 5812 9609 3739 28897 4423 4171 6822 14163
381,3548 3599 3570 3463 11084 9935 3629 7542 14792 14823
382,5054 6934 6321 4601 99 4242 15457 23426 23348 110
383,9356 1128 23021 1042 232 22736 15291 890 15401 5827
384,3393 5436 2577 15496 9622 4105 1 26 6510 35
385,26247 13985 2184 24293 21936 242 4665 2071 13827 9568
386,11154 11152 11161 11151 5054 4062 7049 22387 634 99
387,6686 2574 3576 3723 1560 21196 5609 5354 5001 7925
388,13812 15821 15797 639 11152 15775 5359 15897 15510 15754
389,1894 1878 3086 14158 2020 23823 3229 1829 23761 2255
390,17282 16674 16664 12679 17406 10247 10375 17216 17348 7741
391,5533 9622 9298 3062 7781 15223 5462 6678 4155 3468
392,6682 5482 4242 21287 6375 17691 9295 5527 5560 5798
393,24313 17567 29638 17568 16579 18950 29264 18978 16586 29685
394,19938 25362 11335 20576 20633 20705 2381 25168 24389 20479
395,10536 10513 10555 10539 10553 10119 10532 10522 10525 10114
396,32194 31507 23075 20463 23078 15490 32187 6086 16630 31522
397,563 398 11737 911 11761 17400 11665 11529 17432 1596
398,11761 3670 16933 6865 12138 6681 4939 9242 11529 6528
399,24941 14583 17219 24900 25195 26003 17208 7743 17335 9283
400,4591 30636 4908 25079 7867 1395 4874 2028 585 22377
401,3412 15457 15496 3699 21136 1282 2591 6514 418 18596
402,675 2988 3021 2917 2782 14844 3120 15104 2861 2946
403,7365 4081 18413 12651 3390 14880 6925 10359 901 13606
404,6414 11335 11343 9178 11359 11383 4276 9181 11370 9191
405,3393 7472 12138 14828 6934 6989 15568 6504 9748 6510
406,22981 1505 1621 22970 22990 23760 11195 13256 14142 8015
407,11752 4230 25436 4143 11592 4274 12084 10099 5735 60
408,15496 3393 7781 15044 13950 15797 15822 7799 707 15868
409,4390 4192 25026 186 4205 633 18057 4232 4675 5003
410,7199 7218 7374 7164 7168 7169 7163 7378 7324 7232
411,25140 6547 1377 6618 22666 16557 1376 22767 6083 25708
412,25668 16965 9609 31480 6803 30186 26050 25065 7952 26259
413,1650 670 1648 1649 2583 72 664 4962 13581 13671
414,3081 8776 4601 8777 3346 15043 3697 3159 8687 15583
415,11468 6935 24355 6680 11455 11617 12243 1969 8671 4380
416,4056 18828 18830 8658 5511 9747 9878 6927 2622 17733
417,11329 23420 11335 12679 6788 23348 1551 5882 1376 6471
418,18273 1648 91 926 4299 15461 4439 9452 671 7357
419,6658 6662 6226 6532 6275 6654 6277 6528 6667 6531
420,11665 18427 9467 11762 3353 6912 1330 4214 27760 18059
421,2153 633 9297 1560 4316 3063 4965 18617 6730 1169
422,14265 20463 14295 25788 36025 30569 30585 34046 25726 26250
423,32645 24176 24598 31816 24887 24474 7769 7770 11356 33371
424,12113 12138 788 7194 11594 3351 25415 7873 471 9298
425,6114 1781 4584 1782 1073 1882 13170 13606 4677 2643
426,4185 2815 15887 2591 53 4232 938 9545 30 5930
427,6380 4269 5741 8678 6577 534 11151 2591 82 9791
428,3393 7303 15957 9223 7372 7371 6351 390 2496 1816
429,6875 3697 5439 15496 3057 2591 5741 15510 1091 6433
430,23545 15754 13940 8663 7803 21941 15909 7792 7801 7797
431,13675 5970 3669 21870 2583 15949 24000 12672 16721 4947
432,8123 29973 30171 29981 29987 22774 29711 10822 10671 22795
433,20354 31277 19091 4096 24866 31333 20215 20149 19288 27361
434,11148 9622 21941 4561 4276 1438 27392 1889 15510 34520
435,21684 4365 22387 22385 22444 13313 7517 13832 24002 4979
436,14049 14048 15891 3105 29237 12183 15906 14042 12248 2505
437,15887 12086 3393 6989 5741 15869 3723 3351 15774 46
438,13811 25435 15450 3480 596 1889 11549 11595 6682 9297
439,15510 2668 427 15496 3393 15836 9271 9248 19640 9124
440,9124 2668 9128 9114 26 37357 34056 3671 15887 15457
441,15606 8658 8569 9856 15208 15118 9429 7048 15240 9765
442,3104 3105 5578 12204 12174 5576 11367 11396 11187 909
443,21920 13287 15912 22666 5647 14142 15906 6547 3300 1174
444,15887 3057 15496 4376 4608 15457 4569 46 4489 3393
445,6226 4062 7821 7888 1 15821 14943 15960 7778 15012
446,6618 13671 2518 2519 242 2524 2520 25667 2521 5054
447,12215 12105 12176 12246 6547 3101 6619 10513 12335 10058
448,4185 3618 25053 26296 25254 26531 28146 2153 13992 6115
449,10708 17193 8945 14892 9258 22774 10611 8949 997 22256
450,25053 3699 16153 24977 23348 23931 10058 17460 5941 5600
451,29 6840 53 8573 2605 2598 2591 6869 11572 4126
452,11649 13581 23421 23426 18144 82 18413 3062 19092 17980
453,9985 2647 13977 9305 11084 12254 8662 5697 24299 7604
454,29963 22688 22669 15535 22616 15539 6414 21363 18513 22620
455,23715 5769 1174 6997 6741 3670 2222 6677 9305 15510
456,8573 3670 6505 8571 9297 60 2153 1091 359 4269
457,4376 2782 4269 618 28722 18059 11753 6432 307 2564
