user_id,item_list
43,186 17624 8559 3074 13736 15688 116 10502 3845 452
44,399 627 9119 3074 7801 4224 17636 6971 2622 3466
45,627 14748 9747 2861 11753 23693 6380 3340 9447 17628
46,26527 27117 26153 25818 25192 20735 34344 1542 22616 6114
47,186 2791 2837 2782 4299 2836 4232 4566 9864 11962
48,6414 9637 11151 612 9640 29 4276 6474 9639 3357
49,11962 11973 4827 11990 11960 14748 4825 11969 23722 3128
50,10386 10149 19885 10165 1649 91 20160 5605 4839 10072
51,11152 7410 7492 4275 1 6414 4276 6474 7128 15703
52,18831 18828 17728 18833 11150 6853 9929 11148 11985 6373
53,2676 2782 3077 4642 3074 2791 3064 117 2988 9622
54,18964 5039 30067 8877 3106 8851 2888 2565 11159 23219
55,3653 9622 2548 15452 14748 18609 4253 12632 7783 2574
56,5054 10629 99 10593 17720 17716 7480 6815 2222 6812
57,2638 8671 5511 1254 3215 10169 488 10494 4078 9904
58,6931 9865 11456 53 3671 13974 11740 6935 11479 7194
59,6281 4224 2598 53 17120 3124 5696 12051 2671 15794
60,4137 393 2577 14748 9399 2795 6942 515 2652 7048
61,3038 2514 224 14105 3074 9139 3696 2577 15281 9640
62,18342 3670 2782 3057 4185 14748 5510 2837 6790 22450
63,9399 8610 3723 15268 2859 5758 4116 3444 29560 2678
66,9399 11151 7220 11899 53 11154 17648 11161 11150 4280
67,3858 5769 53 4319 6321 15645 2605 3645 9904 2600
68,3063 2589 21440 4226 13510 7057 7308 29525 9676 186
69,7168 14891 7232 7164 7172 7176 4253 7174 8591 13789
70,22589 22616 22625 4275 6408 22550 13209 15535 22314 2744
71,2684 31055 22004 3895 31208 22946 9507 2759 21996 2758
72,25777 96 1964 1958 9676 6778 25079 7573 30429 4443
73,9812 452 3845 15318 5785 12632 12841 29550 3420 4094
74,4914 115 14891 11147 14107 17648 5054 4275 6519 3107
75,11306 7049 865 6555 10365 99 14138 23484 238 3618
76,2638 4915 4844 4853 7937 29189 4313 4826 4825 21459
77,13252 10444 54 14948 31102 25749 1474 16565 32083 15097
78,5690 9458 664 4062 4280 5345 5352 722 22387 23720
79,9786 19063 3702 7063 551 15929 7615 18323 17788 19418
80,28806 29533 18547 28808 28809 17263 21440 29524 21460 8654
81,11154 11150 4280 928 9173 2867 11161 6321 13008 3976
82,6855 15616 24355 6853 11547 15756 6856 6652 11455 10012
83,29347 29348 29391 8812 14948 29287 29354 29396 29392 18970
84,16040 6845 6443 535 16039 16089 17732 17728 18831 11161
85,95 4008 2677 9123 39 9128 4937 1066 12450 4925
86,10444 9880 10455 54 14724 9640 22550 1753 3085 3015
87,26527 25192 27117 28221 28130 20735 27985 27600 26284 26303
88,6165 11151 11150 2496 211 583 3074 4136 2 11152
89,10444 227 8812 228 11161 234 11150 3016 11152 131
90,22951 22957 15470 17648 4110 4275 4693 11909 232 7128
91,928 4275 11155 9639 4111 52 2517 21453 228 11188
92,28606 7837 18212 13684 4464 31208 30000 8416 1527 28793
93,11188 595 1495 11147 3253 6436 8837 2121 29332 29243
94,10593 10691 7222 10795 1753 10550 27870 7481 10730 10638
95,10494 4062 3063 776 1975 536 11299 4111 7063 10496
96,12544 7661 12450 676 945 7662 16536 7804 16965 1926
97,10185 10366 8661 26174 25958 27600 23157 10029 7615 10148
98,11501 13792 11344 810 7220 10638 2560 10619 7063 6169
99,11152 11161 496 1753 3063 4859 4280 4269 11922 8812
100,9893 16350 4746 15496 17532 23253 25674 471 6822 551
101,3074 4062 515 3085 3077 4299 14064 16956 17014 4137
102,5458 4257 2287 6788 24050 6031 11829 20978 19034 1560
103,11084 7473 3605 7238 9971 9985 12875 7948 6917 6116
104,13355 14767 30765 4300 20787 4211 9622 11143 3697 17137
105,6503 6853 11807 6652 2626 6676 11714 2572 551 7780
106,9087 843 813 819 811 806 22502 485 3925 805
107,21451 19210 21428 19209 11501 11502 15990 19208 28634 4914
108,11183 13221 21920 454 3845 427 21924 451 11149 9640
109,2591 15510 15775 2583 15457 22514 3062 18590 22339 3697
110,9622 3697 18342 61 9641 9371 3063 8661 1 14847
111,4947 32448 6503 19889 15950 7612 22387 7517 22339 4933
113,2572 18342 4185 9622 1 6348 15568 24932 3639 210
114,2591 3697 5735 7234 28735 4137 707 11482 15496 21159
115,11146 14029 14066 5054 6705 7529 14031 3671 16937 12481
116,21286 6975 4601 4644 6544 6790 1898 2577 5769 4197
117,6212 4316 4137 18602 5511 4197 4202 3645 2667 8702
118,6226 6653 6277 18059 6975 6278 9248 6059 360 3488
119,1117 485 488 4062 427 11367 9039 428 17152 11396
120,18144 15771 34539 11050 5647 5648 17966 13811 10576 29431
121,9191 15614 9190 9173 6679 6842 5482 1317 5527 3062
122,18059 9622 6321 8723 4999 3723 5938 18602 1039 5785
123,23588 31990 35403 31729 31528 31920 31531 6751 36251 6753
124,17785 18509 15535 28605 31247 18964 17804 18520 29963 17859
125,29550 21410 19042 29747 19034 17624 34695 18413 31590 26105
126,11154 6188 7065 6206 6169 7035 11161 7027 7034 6164
127,6380 1075 24434 2188 6822 21656 18643 6731 1579 2250
128,6380 99 3381 2188 3141 9747 2820 18647 9858 11753
129,6917 4601 13005 9742 3639 4425 1322 15036 10365 13772
130,8038 9698 23669 7238 1667 23021 29200 2346 6413 13628
131,6489 4601 3547 9314 21070 21208 12651 1917 18367 15345
132,12495 7661 17 1023 12507 17477 6851 11367 10620 3670
133,25079 27392 24705 24894 20356 23722 21919 24558 29237 19618
134,35836 25465 20945 23845 25301 27826 25467 20121 25466 33394
135,21654 21656 22309 12719 22408 21628 9500 22421 25602 12720
136,1023 7928 1597 23744 3101 933 11149 16009 5694 6556
137,3422 8505 6348 5711 4398 2012 8781 15503 8687 4934
139,24633 30316 15322 30548 10278 10419 26357 12060 37710 25566
140,17014 18273 30742 2222 4831 23740 39 6981 1975 41
141,243 15957 4566 2598 2796 5422 15703 9163 685 61
142,28888 20984 5528 23686 13973 3062 5597 23371 23981 1128
143,18342 1075 5436 9747 3697 4321 28735 6358 471 4082
144,5406 7723 5373 5370 11326 4926 11335 27423 11401 11078
145,6474 9622 1 5431 3412 1228 6593 3697 31502 2609
147,27340 17391 20376 27518 15906 25571 31583 9677 21924 20576
148,10872 18413 10358 18427 3605 10247 11078 12176 13825 10903
149,11383 6102 11359 6107 11347 5532 12094 6263 12176 5617
150,11146 95 22608 26793 3259 11147 3063 6851 182 6855
151,11147 11149 31990 27153 31531 31729 18853 31528 4074 14493
152,11146 20239 25563 11649 30261 11568 10365 10375 19091 6753
153,6274 24922 6001 24936 6272 33003 32895 26436 855 15508
154,64 9299 22387 5954 3488 4365 23656 12212 4852 1492
155,34695 34696 34694 11150 20217 11151 14305 29221 3104 33706
156,12215 12148 12142 10602 7928 11148 10638 11121 10601 11329
158,2012 21379 23693 19535 13279 4321 6475 25674 2594 16309
159,34695 34684 25280 33247 11618 26423 31934 25947 13994 31935
160,25163 27381 30709 36012 33070 20277 25201 32649 26062 19634
161,24415 24388 24416 25876 11550 27384 26507 33706 34352 24412
162,11146 19703 25558 25640 33222 96 20377 25563 24279 25140
163,9168 9140 6387 6374 9173 12113 13040 25690 1474 12086
164,25286 26206 32711 25471 25465 33823 25301 24993 26682 25708
165,23722 99 20939 15925 4914 5054 5598 5940 6166 7250
166,7799 24313 17566 18944 12905 7792 3670 6547 29298 15949
168,7127 5531 10413 7128 3350 9622 5657 10371 15580 10415
170,14582 11078 36049 3063 14613 19467 20469 14549 25034 6321
171,6408 14064 16938 17014 6197 6474 6165 6414 9622 15887
172,7220 311 7078 11364 11404 3654 11349 4914 8661 9376
173,4112 31418 4185 28664 19034 18548 11146 31594 2100 25602
174,12673 25562 23861 3062 12060 16153 30303 11147 12679 8083
175,19397 19630 30263 19401 11568 24776 26832 23729 17283 6753
176,4601 30277 30270 25021 19433 30408 1816 2641 24283 5883
177,4601 6166 6165 13749 11716 16905 24355 13748 2599 2574
178,30595 24932 11148 30316 11147 25720 4839 24261 24501 16915
179,8760 3045 22498 207 60 2568 243 9168 6321 4249
180,13604 13602 31252 3639 10743 13358 12446 2626 4238 3464
181,15535 13229 17784 29964 22550 22625 29284 22616 25677 22714
182,1979 14 1975 41 7739 7744 9191 776 681 1974
183,11062 10588 788 15473 8656 5361 5406 13750 15470 8068
184,6414 11150 11151 6474 9677 11161 11148 95 7045 17
185,6741 18973 11148 914 4830 620 4944 15887 4932 11753
186,7801 25079 4062 933 7792 934 23722 2222 7799 30452
187,26 61 18582 6934 5444 9622 3063 6321 21706 5531
188,4137 8626 11146 15690 17919 15726 5563 7329 11870 3187
189,11148 35 12176 15510 12288 3671 21463 24416 22265 818
190,117 6918 8661 9399 211 6321 675 4397 9838 2913
191,22459 26021 24077 25328 22460 23449 1254 2677 19676 2667
192,11149 6408 3671 16964 2012 6474 6414 4185 15821 16956
193,489 3393 24183 22421 426 1117 387 4415 17673 425
194,9173 11148 3670 5600 5941 15821 6321 4185 639 9191
195,8315 8319 26479 8333 17283 5655 34361 8337 8338 13074
196,11151 5482 4601 11152 5486 23420 8806 5940 5882 11148
197,12474 12481 7948 95 12495 12502 96 12507 99 15925
198,5482 15887 2609 5486 10047 6408 14857 9178 3671 14922
199,15757 7781 6378 9298 6386 82 7782 3576 6385 6677
200,6373 1216 9471 6389 12113 6383 6681 7821 6386 11668
201,3393 5439 578 15887 211 5414 8760 6348 243 13684
202,9248 9123 17446 1 4601 9114 2545 5444 5422 4841
203,6489 9622 9248 4573 4418 4695 29111 2609 9317 6686
204,6489 35295 17568 25034 15629 3618 12399 36267 1331 32431
205,19034 6751 6585 29480 6453 11714 6440 22339 6576 29453
206,3671 21134 17625 4313 21135 3547 1254 21267 3466 14441
207,11649 2179 1393 77 9352 3062 21192 7910 14023 13993
208,15821 13061 15044 12317 4601 654 23419 11539 8586 4260
209,1117 488 17647 3357 471 427 4257 489 22951 15470
210,7742 7739 2187 5434 5482 13816 17295 53 21008 1699
211,26444 11611 11575 11550 11108 26446 11510 11650 27357 26138
212,9985 10004 9944 11084 9935 10185 10214 10135 9622 18059
213,9123 11814 11495 6853 11490 2574 9973 6851 9222 348
214,10291 10043 6532 6528 6389 10319 6374 9944 428 6584
215,9641 6489 30548 9640 1 14890 2796 18444 31398 32
216,1 24813 675 2916 1970 4367 1365 3074 9119 2782
217,11396 4601 10692 10654 3605 3062 7438 11390 11412 5359
218,11769 15223 15688 13787 2782 14872 4439 15818 19431 5063
219,9622 20976 3062 3697 13346 15496 24183 21045 11147 8796
220,8026 25218 26945 26947 33492 33669 27330 14305 33015 8038
221,4925 4926 4927 4008 7927 900 901 7928 2638 4844
222,9971 9985 30545 24695 10004 6741 6752 4937 15951 30475
223,18413 5384 1889 6840 2592 8915 12620 9371 6850 6862
224,13905 14140 17938 25844 16720 20115 24995 16815 14456 37357
225,13727 11447 13699 5370 4275 6985 5373 5361 7049 426
226,7063 6356 7045 7018 2559 7095 7311 14779 2979 2989
227,9622 4397 6405 9425 2564 13845 698 2012 9436 1322
228,780 8667 11969 2572 15702 1075 2570 1397 14998 5668
229,8105 4844 19801 23426 15956 25880 4298 15469 18009 33317
230,9295 4580 9314 2667 210 7364 5015 21192 10365 2638
231,2290 11699 11966 3653 3658 14931 496 2625 15677 8692
232,3618 10365 8456 4137 15833 8584 4217 6375 6593 4316
233,15891 9635 21920 22701 14140 22702 1660 6321 9682 13287
234,2591 6874 2791 15137 9904 3444 4224 15112 2595 2879
235,3670 5527 18342 4937 1393 6530 11146 4925 8662 5482
236,6658 3639 4186 7779 4480 6531 9297 3697 6240 13762
237,7801 5015 4926 7549 6752 6584 24367 10362 1889 15510
238,11148 20031 25118 33123 24268 4914 32625 27518 31299 33316
239,7928 11433 11007 30828 14833 7608 9209 25392 26501 25076
240,96 20344 24416 25381 11247 25392 11254 11148 9271 28226
241,13817 3335 6618 15510 6619 14847 13831 1589 17568 3119
242,3618 10365 6489 6934 1 15887 8760 23426 4224 4829
243,6662 14891 6664 8619 7114 6667 3439 6277 7461 7292
244,61 9173 4253 9181 9622 15680 2982 15821 15446 7873
245,11146 23184 23224 6731 535 14859 2523 4889 2522 23194
246,27908 9000 25189 14294 31975 24417 31973 19986 24416 19983
247,64 8781 15510 8687 4082 21172 8777 7801 23426 2639
248,2518 4224 4601 2677 13762 6474 11326 11347 11359 6874
249,11121 99 10356 1597 29076 3137 9123 9124 5062 95
250,4601 11148 9621 34344 6593 6822 11649 11716 25777 4830
251,11151 14140 11161 11148 11154 11560 11152 6408 3110 6474
252,8492 9534 18609 2637 4470 3074 471 15088 15918 2188
253,7195 3061 14891 2570 418 2598 11455 5993 7948 12477
254,18125 7780 190 6510 6985 3393 7231 5431 5439 12367
255,9266 95 6408 15796 6414 412 9191 11154 11150 4276
256,13037 9622 6609 23183 448 15606 2676 19205 3127 190
257,15887 13037 29549 23183 4137 11146 19167 3062 23228 6489
258,33941 95 8806 11146 17595 3063 32255 5195 28059 8556
259,12105 12116 29706 29974 11148 8197 7927 30181 6250 30171
260,95 3671 3670 4601 4074 1720 1718 8806 418 4695
261,17119 9190 9181 176 525 639 7204 14847 488 7138
262,4601 4298 4962 29205 5354 4566 4225 30518 7125 15253
263,10388 3568 1314 6152 13471 10197 19074 12446 1969 9390
264,11148 426 2916 9119 1106 64 8586 912 2591 1105
265,11148 26395 11007 33317 35490 26400 33821 34740 11147 3063
266,11148 11401 24467 5370 5373 5404 17700 6414 4276 6474
267,10167 10143 10407 10237 3327 11666 11665 10409 3431 11601
268,11335 3101 11326 11383 6150 13790 11401 13691 3295 95
269,11966 11875 14859 2669 9865 11541 12027 11456 4462 11499
270,4926 5699 13580 5697 5701 7927 1970 10271 8586 10379
271,19091 24668 31371 25824 32005 27754 34038 27802 25962 26409
272,11150 11152 4489 8638 8655 5460 8632 8631 4238 11575
273,19640 32804 99 30979 19987 32707 17354 4914 5054 26183
274,788 14897 15821 5370 6414 15767 5361 6474 2609 5406
275,6414 6474 10080 6374 3436 9471 6367 7781 16572 6372
276,4269 8626 186 3074 13845 2609 4336 3119 15086 2
277,8768 11575 11574 11756 471 11560 15957 11557 6408 17012
278,3912 4729 3062 11929 6348 4139 13809 4138 7837 12639
279,3670 2625 7048 15606 9371 18370 23426 243 11544 4816
280,15012 14943 15010 13606 13581 7517 13170 4364 8806 5636
281,26599 4601 1753 3063 36518 22339 34881 9622 18853 28653
282,10444 31590 18964 21960 18970 15439 31591 22596 226 228
283,36639 20682 36988 20469 10057 25661 20684 17334 32082 33916
284,23722 4914 20742 25643 32578 24633 7799 19370 16967 11667
285,3670 4276 15925 11550 15510 11560 11575 9190 11650 11756
286,3671 7018 60 4185 3011 9371 3849 1753 3063 399
287,5482 6489 5527 3062 15763 16035 16064 13816 13817 1614
288,18831 18832 17728 2677 11154 9123 18833 11152 9114 13772
289,13606 13671 28611 13346 3697 395 21159 5938 3051 2514
290,11146 34560 8806 8882 24556 27574 25526 11147 24705 8949
291,17648 4693 11170 4110 15458 7365 11567 1788 3184 11566
293,3335 4926 3101 24473 7881 10902 6618 6083 10903 6073
294,3670 4601 4185 7927 3062 6321 1 1228 7928 6730
295,360 6917 14965 17647 17648 280 418 11500 3671 4110
296,6408 11146 11148 4276 5486 21287 15439 884 23338 11151
297,11544 6985 4830 4659 4601 17760 3600 11559 9490 13466
298,3671 29243 1753 3063 4185 6321 15887 15957 2496 3645
299,19092 11544 3062 7471 9609 13812 22385 3412 2677 3628
300,11148 4185 8794 9139 7127 15451 9893 15510 11326 8520
301,9173 11347 14988 15017 9124 176 11326 7948 2905 10730
302,9173 5486 9213 7927 22339 5527 1580 5882 7928 15688
303,11586 10015 9935 9985 6183 11084 5374 3049 9964 8714
304,766 4253 15591 12086 11601 4367 6183 2609 5345 641
305,18858 15580 6342 6166 14999 18879 11995 18880 6209 15940
306,15947 4137 7128 15906 11089 7129 3074 11146 10365 5462
307,7168 7165 7181 4931 7171 13002 13839 13860 7285 13702
308,10080 3436 3976 8619 15869 11595 6840 13971 12673 12680
309,10593 6408 11082 11254 6474 10629 6414 7221 7480 11399
310,11148 3671 5655 12130 10327 11601 11147 6114 4839 11667
311,8655 11560 11557 11611 14847 6150 15568 3124 11756 7238
312,1894 3302 11146 14140 5871 14046 11148 4588 1878 13812
313,30351 29755 3062 7657 4561 24293 6505 28664 4514 12347
314,4844 9471 6367 5620 10183 6931 31419 13909 7499 4632
315,6658 6653 14896 8671 11740 6849 6662 2599 21005 4224
316,9038 11149 652 481 9354 369 14988 9003 1968 6273
317,11329 6474 6408 12215 21920 12148 4275 11147 21924 11148
318,2677 2668 9114 3605 6985 9271 5690 15491 4914 13816
319,11146 310 8505 11147 4398 28875 8901 12636 9742 2908
320,5422 426 3697 6353 5439 15833 485 425 1322 9773
321,11148 3224 10127 8656 7018 11147 9047 7927 95 12961
322,11714 5011 7501 18413 7782 6677 11715 7913 11740 5545
323,11148 6348 5054 11150 8492 3063 3074 1974 23722 15654
324,6408 6474 2677 9124 11151 12086 9123 4276 11161 7827
325,3671 3639 9622 23426 23956 13045 29550 1884 15510 15821
326,3671 9622 1718 4260 10362 3697 5015 1322 14748 15591
327,4914 7448 7220 12446 3671 150 903 3079 14974 3063
328,6496 30084 6540 11500 7662 360 6356 14168 30407 403
329,2910 471 2622 464 82 2782 17626 2783 4556 6166
330,190 5436 15797 1054 6321 2609 654 14950 15821 19403
331,11146 5596 11149 15887 21159 14845 7206 6896 5598 29300
332,10375 17230 7881 10239 4926 6584 11045 9622 12554 16117
333,4601 11154 11150 4137 4280 2591 15754 11161 5384 15887
334,4588 9641 18390 25708 9677 14504 9640 22666 1667 6099
335,11305 11148 9640 4141 9893 53 4337 116 4601 15276
336,3671 60 4185 9622 6321 5384 2625 8591 15833 63
337,26824 12875 19468 27144 12892 32018 36210 6934 30282 2240
338,15902 2609 1753 6934 2591 3063 3618 1 16827 4417
339,21367 22550 3671 15535 15538 17624 6505 4185 17405 22616
340,13974 7807 11148 7730 13964 5645 5620 6934 3797 21196
341,12958 12962 9123 9124 15951 13675 4443 12666 4365 12679
342,418 17101 17580 6973 11737 5359 537 15670 987 8661
343,7769 7770 7771 20944 24554 18733 9248 20946 34076 26896
344,1397 4601 7793 4937 3062 22339 1 15496 74 4155
345,13606 13671 4298 6348 10332 7535 8083 933 15821 4829
346,4914 12481 12477 12495 12489 4826 12474 17 11977 14305
347,4439 14950 82 2836 9823 3671 9299 117 3366 9429
348,11128 5725 5671 24780 5577 34849 35148 5578 30594 5670
349,32187 24232 24222 31502 30539 25254 31503 20103 31303 19332
350,6348 15887 11753 8806 11149 4695 53 5384 15433 21629
351,9337 6489 8806 6497 24313 25041 2663 11550 11611 2556
352,4004 23379 1 15893 23700 11714 987 8914 15754 11740
353,11148 14065 3670 16937 6426 4713 9226 17010 6206 4185
354,5938 4249 8626 8625 8631 11154 11150 4250 4280 6489
355,4107 471 15796 13005 3074 14748 39 9123 9124 15895
356,29266 29684 32699 29352 5100 16654 5115 34990 34649 9266
357,14922 8662 10004 9187 9971 6654 2557 11969 11967 11716
358,11147 11466 11149 11714 6931 6933 6935 4937 11716 11595
359,5539 4601 6116 6114 11024 25562 5404 16089 10812 16064
360,14422 31342 1683 26465 14526 18858 9174 30295 14305 382
361,15887 5054 3671 5621 5622 6209 4185 99 6174 1
362,11148 10792 2599 3931 2574 15685 340 2662 3824 12958
363,6730 33941 1 27392 4679 788 3618 25053 32752 3155
364,11601 7499 22355 9222 11600 1815 17398 12406 4937 16932
365,2548 25818 15201 20735 27117 26284 7927 471 6822 15606
366,5404 3670 17700 7928 30595 5370 11148 24279 5361 17706
367,4616 5486 14748 8696 6730 18647 13074 6380 11927 18427
368,4137 2 14163 14869 15213 4830 912 11973 2588 2586
369,1 9622 9254 11154 2012 11150 6677 4280 21974 5531
370,4830 6414 9641 1582 4276 6474 30673 30672 29533 29497
371,9635 15451 11146 15473 8626 639 3063 22951 11147 6439
372,4601 4137 4316 9248 3645 30132 6593 2829 3723 3480
373,31507 20944 20945 31503 12211 14046 1893 15949 31501 12265
374,4601 3671 18367 22620 4185 23725 15297 4211 6489 22714
375,9173 3086 6968 9190 3344 9191 3239 11544 3229 11550
377,33299 6150 5373 33686 5370 5532 33110 4926 7723 5405
378,22471 21936 3597 4580 15833 22338 6321 30418 9317 7364
379,6557 5015 7799 13964 523 7792 6529 1254 12674 4937
380,4830 4137 5786 4654 15925 2609 14163 15513 11753 6985
381,3570 3548 3599 3463 14792 3671 11148 9935 3629 11084
382,6321 5054 6934 99 4242 19092 14812 15923 3393 3813
383,11146 232 12128 890 1042 1128 5828 6618 22736 12174
384,35 9622 9200 2677 9173 2591 18120 8661 3697 1
385,927 2519 2527 25602 2521 11161 242 2255 6593 9658
386,11154 5054 11151 4253 22387 4062 3931 15925 99 18973
387,6741 11899 18624 25079 353 3062 766 2574 8661 53
388,15821 639 11150 1 13812 11152 15797 15044 15510 11154
389,9632 14158 3229 2020 11146 3086 3217 30826 5527 5486
390,17282 12679 17348 17324 10418 17266 682 20908 7744 5444
391,5593 3639 5700 4929 23160 5462 10169 6678 8667 23430
392,21287 11149 2609 2564 5482 21159 14777 9436 9838 6321
393,10197 29684 24313 12395 12229 2496 3061 2574 23700 13780
394,667 20576 20125 25362 11335 28428 20633 20122 11343 19938
395,10539 10553 10057 11094 10903 10024 10513 10119 3105 10559
396,31507 23111 3671 16630 32187 10365 4185 8186 24745 22132
397,398 987 563 17400 11737 911 1789 11586 10846 10689
398,3670 11761 11601 11600 11666 6681 11665 11512 9242 4430
399,7743 24941 7928 9210 17433 17208 9283 26003 14583 17219
400,1649 1650 22444 13582 4443 31591 1497 15542 2099 2583
401,15902 3670 3638 2829 6358 9447 19001 4388 6349 8592
402,2782 11146 3063 2496 2988 2991 211 10494 2836 41
403,4601 7365 18413 2638 5696 8569 4081 13606 24355 933
404,11335 6414 11343 9181 9178 4276 6474 11383 9191 9214
405,6934 18861 2222 9622 7472 12092 935 6985 15510 2565
406,7995 1891 3284 22949 1927 6474 8217 33340 6460 1505
407,4601 11740 5533 7801 5482 3976 12933 5523 4925 15755
408,7799 4137 418 177 7792 6849 6321 15754 8768 22394
409,23722 9299 23714 6975 4811 25019 5923 18624 18367 7929
410,7227 7378 12477 12481 7164 4931 7888 7163 7169 7324
411,3284 6547 14695 25708 1061 25140 22666 6083 8806 18390
412,20742 31480 30616 30186 14069 7952 6556 24683 24457 12413
413,670 1650 25720 72 664 4601 24630 926 8438 9744
414,3081 4081 8569 3551 15606 8776 8777 4253 8661 8765
415,6935 24355 7782 3061 8760 8661 11455 7552 6667 9812
416,18830 18831 18828 9742 17733 18832 18129 17728 4248 2988
417,12679 3671 26 11329 22708 23420 4185 20976 22339 7645
418,926 22067 23502 9434 1649 671 91 82 3062 418
419,6662 6658 725 9354 2572 6532 7780 6667 6654 6741
420,5359 11665 4253 18427 24367 4601 4038 6016 4297 21636
421,15086 4128 4601 6628 3024 60 2968 3119 9773 1753
422,36025 20463 4074 30585 30569 29906 30314 35353 14265 24770
423,12313 12273 33555 24176 24535 24177 32645 33876 24598 24474
424,7873 6681 3049 11161 3670 22331 9919 7801 3348 9744
425,6114 6116 1782 1781 13606 4584 1882 13170 9268 5539
426,11148 3670 4185 11147 23722 782 3074 23707 120 22471
427,6380 4269 5741 11151 1 2562 4878 6822 13684 28731
428,9263 1816 15925 9223 390 23722 6849 318 13940 9622
429,6875 9622 4107 11154 6433 11150 3670 4280 3063 11161
430,15754 7792 7803 13940 8766 9174 7801 4253 15909 8767
431,13675 4004 14202 16721 7733 15949 35 15950 2242 9500
432,11146 22774 10822 30170 2146 30171 29711 32199 25389 23966
433,19339 20354 31333 31277 19288 25157 4096 25581 25925 19751
434,11148 27392 24588 34520 60 23913 5938 11149 27184 6497
435,21684 7517 4365 22387 22444 21671 24002 13832 21731 12287
436,14049 12183 20781 14048 33685 12248 24821 3105 3104 29221
437,15887 12113 3351 12086 4601 7793 15774 4107 346 13061
438,13811 3480 15510 23426 15774 1038 17400 13817 1 17703
439,12909 19640 3393 2668 30979 29295 19987 9124 190 8603
440,9124 9114 2668 9128 26 11866 10787 11248 11254 10915
441,15606 8658 8569 6842 7048 11593 6679 11607 10116 6851
442,5576 12204 5578 3105 3104 11396 11367 12174 11187 11148
443,21920 15906 15912 5647 4653 5645 6649 6125 13975 3699
444,15887 11753 190 1313 5007 192 4142 23656 13323 8779
445,4937 15925 15012 99 14943 11979 15010 11149 12009 4830
446,6618 2518 2519 13671 4914 242 2524 2521 5054 25667
447,12105 12215 12176 6408 10058 6474 10513 10539 6414 6619
448,25079 4185 7535 25254 6115 26296 25053 13992 32775 26531
449,14892 9258 22264 6408 6653 8085 6277 8948 23722 9935
450,25053 25254 24977 4601 23426 25267 10058 24588 24778 23931
451,2591 2605 3080 4137 8557 10043 10483 2609 14847 3813
452,11649 18413 18144 17980 18427 11148 17970 19092 11550 211
453,6584 9985 8662 9971 3671 6581 9935 6753 2647 4926
454,15535 29963 29640 6414 21126 15296 22951 22688 13626 14948
455,18059 6677 6373 3500 6853 6845 20109 18070 6586 6585
456,9622 7304 15794 3155 2609 8638 53 17555 15833 8625
457,4137 4269 3074 2782 15887 3671 28722 515 9864 750
